assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,18,390,,,2,54694,0,0,-2,2,258.7,2,4,7.3,6.3,2,Pierre-Emerick,6.8,27,11,136.8,11,True,487.2,1530,,,108,0,0,0,54694.jpg,6.1,0,0,Aubameyang,19.2,False,,a,1,3,624.0,103,1466608,24259,1987026,48040,0.6,9.5,Aubameyang,2
2,6,160,100.0,100.0,0,59966,0,0,-2,2,156.2,1,4,4.7,3.7,0,Alexandre,4.2,12,5,80.6,12,False,237.8,661,,2019-09-01T18:30:14.246208Z,93,0,0,0,59966.jpg,4.7,0,0,Lacazette,1.7,False,,a,1,3,411.0,47,188340,1689,325755,8379,0.5,5.1,Lacazette,2
0,0,0,0.0,0.0,0,205533,0,0,-2,2,0.0,0,4,0.0,0.0,0,Edward,0.0,0,0,0.0,13,False,0.0,0,Joined Leeds United on loan until the end of the season on 8/8. - Expected back 01 Jul,2019-08-08T15:30:15.638344Z,43,0,0,0,205533.jpg,0.0,0,0,Nketiah,0.6,False,,n,1,3,0.0,0,46339,482,111381,1615,0.0,0.0,Nketiah,0
0,3,336,,,2,80201,0,0,0,0,0.0,0,1,4.5,3.5,2,Bernd,4.0,27,0,52.1,14,False,522.6,1530,,,50,0,0,1,80201.jpg,3.3,0,73,Leno,5.4,False,,a,1,3,0.0,56,350358,3250,384772,10476,0.8,11.2,Leno,2
2,1,116,75.0,100.0,0,37605,0,0,-3,3,304.6,0,3,3.7,2.7,1,Mesut,3.2,14,0,49.9,15,False,95.2,666,Foot injury - 75% chance of playing,2019-12-20T10:30:11.550604Z,72,0,0,0,37605.jpg,2.8,0,0,Özil,0.9,False,,d,1,3,99.0,22,53378,3596,115411,4254,0.4,3.1,Özil,0
0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,16,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22741,15,114489,261,0.0,0.6,Mkhitaryan,1
1,0,146,100.0,0.0,2,84450,0,0,-4,4,140.4,0,3,1.3,0.0,0,Granit,1.2,18,0,38.3,18,False,187.6,1004,,2019-12-09T22:00:20.814913Z,51,0,0,0,84450.jpg,2.1,0,0,Xhaka,0.6,False,,a,1,3,54.0,25,31750,35,98441,1129,0.2,4.9,Xhaka,4
0,0,126,100.0,100.0,1,198849,0,0,-3,3,112.9,0,3,2.1,1.1,2,Lucas,1.6,14,1,42.1,19,False,140.2,713,,2019-09-08T21:00:18.773636Z,47,0,0,0,198849.jpg,1.9,0,0,Torreira,1.2,False,,a,1,3,167.0,26,63065,1141,132454,1835,0.3,5.5,Torreira,1
0,0,0,0.0,0.0,0,153256,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mohamed,0.0,0,0,0.0,20,False,0.0,0,Joined Besiktas on loan until the end of the season on 31/8. - Expected back 01 Jul,2019-08-31T11:30:14.714406Z,43,0,0,0,153256.jpg,0.0,0,0,Elneny,0.8,False,,n,1,3,0.0,0,119104,902,95605,4189,0.0,0.0,Elneny,0
2,2,224,,,2,242166,0,0,0,0,222.7,0,3,1.7,0.7,2,Matteo,1.2,23,0,64.5,21,False,283.2,1312,,,45,0,0,0,242166.jpg,2.3,0,0,Guendouzi,7.4,False,,a,1,3,138.0,37,816108,4745,708348,22592,0.3,8.2,Guendouzi,4
0,3,217,100.0,100.0,1,41270,-1,1,-3,3,55.5,1,2,0.9,-0.1,0,David,0.4,23,2,53.2,106,False,352.6,1260,,2019-11-28T23:00:21.861570Z,57,0,0,0,41270.jpg,2.5,0,0,Luiz Moreira Marinho,5.0,False,,a,1,3,123.0,35,151514,1699,455167,9027,0.1,6.0,David Luiz,3
0,0,0,,,0,98980,0,0,-2,2,0.0,0,1,0.5,-0.5,0,Emiliano,0.0,0,0,0.0,427,False,0.0,0,,,43,0,0,0,98980.jpg,0.0,0,0,Martínez,0.3,False,,a,1,3,0.0,0,4531,90,11795,215,0.0,0.0,Martínez,0
0,2,153,,,2,101184,0,0,-1,1,92.7,0,2,1.3,0.3,1,Calum,0.8,15,1,51.0,467,False,226.2,990,,,44,0,0,0,101184.jpg,2.5,0,0,Chambers,1.3,False,,a,1,3,193.0,30,136591,1178,119774,3597,0.2,6.8,Chambers,4
2,3,130,0.0,0.0,1,182539,-1,1,-3,3,183.0,1,3,0.0,0.0,0,Daniel,0.0,10,0,42.9,469,False,150.0,659,Hamstring injury - Expected back 29 Dec,2019-11-06T17:30:16.584319Z,52,0,0,0,182539.jpg,2.5,0,0,Ceballos Fernández,3.4,False,,i,1,3,96.0,27,995125,39,1109197,6426,0.0,5.2,Ceballos,0
3,4,158,100.0,75.0,1,195735,0,0,-4,4,317.4,1,3,3.5,1.9,2,Nicolas,3.0,19,2,90.5,488,False,240.4,1006,,2019-12-11T12:30:12.556688Z,91,0,0,0,195735.jpg,3.1,0,0,Pépé,2.3,False,,a,1,3,344.0,47,215441,3721,428683,2924,0.3,5.2,Pépé,2
0,0,18,100.0,100.0,1,200641,0,0,-2,2,51.9,0,3,0.7,-0.3,0,Reiss,0.2,2,0,14.7,489,False,27.4,152,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,a,1,3,67.0,6,7697,59,14048,83,0.0,1.1,Nelson,1
0,0,79,100.0,100.0,1,200089,0,0,-2,2,96.1,0,3,1.5,0.5,1,Joseph,1.0,9,0,28.9,490,False,74.0,491,,2019-09-07T11:30:17.190466Z,48,0,0,0,200089.jpg,1.4,0,0,Willock,0.2,False,,a,1,3,118.0,18,24009,108,28168,269,0.2,3.8,Willock,0
1,1,61,,,0,444145,0,0,0,0,17.8,0,4,3.5,2.5,2,Gabriel Teodoro,3.0,6,1,20.7,504,False,66.6,276,,,45,0,0,0,444145.jpg,2.0,0,0,Martinelli Silva,1.9,False,,a,1,3,123.0,18,197647,14215,159197,4740,0.7,4.0,Martinelli,1
0,0,51,0.0,0.0,0,192895,0,0,-1,1,75.1,0,2,0.0,0.0,0,Kieran,0.4,6,0,16.3,515,False,56.0,296,Shoulder injury - Expected back 21 Mar,2019-12-09T22:00:21.790216Z,54,0,0,0,192895.jpg,1.0,0,0,Tierney,0.5,False,,i,1,3,31.0,5,71752,15,97988,5643,0.1,0.9,Tierney,1
1,0,48,100.0,100.0,1,223340,0,0,0,0,97.3,0,3,0.9,-0.1,1,Bukayo,0.4,4,0,27.1,541,False,76.4,404,,2019-11-22T10:00:21.980433Z,45,0,0,0,223340.jpg,1.8,0,0,Saka,0.6,False,,a,1,3,96.0,14,117583,877,83292,3469,0.1,3.1,Saka,1
0,0,5,,,0,209289,0,0,0,0,2.3,0,3,1.7,0.7,1,Emile,1.0,0,0,0.6,576,False,3.4,31,,,45,0,0,0,209289.jpg,1.0,0,0,Smith Rowe,0.0,False,,a,1,3,0.0,1,49,49,8,8,0.2,0.2,Smith Rowe,0
1,5,102,,,0,37339,0,0,-3,3,154.0,0,2,1.2,0.7,0,Ahmed,1.2,15,0,31.4,22,False,133.0,431,,,42,0,0,0,37339.jpg,1.6,0,0,El Mohamady,1.0,False,,a,2,7,26.0,13,54820,2644,123868,2303,0.3,3.1,El Mohamady,0
0,0,0,100.0,100.0,0,43252,0,0,-2,2,0.0,0,2,0.0,-0.5,0,James,0.0,0,0,0.0,23,False,0.0,0,,2019-08-08T17:00:13.859858Z,43,0,0,0,43252.jpg,0.0,0,0,Chester,0.1,False,,a,2,7,0.0,0,1166,121,6653,124,0.0,0.0,Chester,0
0,0,98,,,2,47390,0,0,-1,1,28.5,0,2,0.0,-0.5,0,Neil,0.0,12,0,15.6,24,False,99.8,613,,,44,0,0,0,47390.jpg,2.1,0,0,Taylor,0.2,False,,a,2,7,27.0,17,18253,168,22591,442,0.0,3.9,Taylor,1
0,0,6,100.0,100.0,0,123354,0,0,-1,1,3.1,0,2,0.0,-0.5,0,Kortney,0.0,2,0,2.9,25,False,21.8,90,,2019-08-15T13:00:13.496241Z,44,0,0,0,123354.jpg,0.0,0,0,Hause,0.1,False,,a,2,7,4.0,0,800,38,3829,61,0.0,0.0,Hause,1
0,0,10,100.0,100.0,0,54764,0,0,-1,1,0.6,0,4,0.2,-0.3,1,Jonathan,0.2,5,0,0.5,26,False,2.2,41,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,2,7,2.0,3,3400,219,25937,117,0.0,0.6,Kodjia,0
0,0,13,100.0,100.0,0,98770,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Ørjan,0.0,2,0,2.3,27,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.2,False,,a,2,7,0.0,2,3842,79,9020,197,0.0,0.5,Nyland,0
2,4,135,100.0,,2,85242,0,0,-3,3,164.1,2,3,2.5,2.9,0,Conor,3.4,11,2,47.3,28,False,160.6,578,,2019-12-15T13:00:22.404997Z,57,0,0,0,85242.jpg,3.6,0,0,Hourihane,0.2,False,,a,2,7,149.0,36,11077,550,20298,897,0.6,6.3,Hourihane,2
4,7,273,100.0,100.0,3,114283,1,-1,2,-2,481.0,1,3,4.6,4.1,0,Jack,4.6,26,4,125.8,29,False,431.8,1343,,2019-10-26T18:30:22.524063Z,62,0,1,0,114283.jpg,4.4,0,0,Grealish,10.5,False,,a,2,7,348.0,66,749073,178798,430619,20662,0.8,10.8,Grealish,4
4,0,185,100.0,100.0,3,193488,0,0,0,0,283.7,0,3,3.2,2.7,2,Anwar,3.2,20,3,94.7,30,False,281.0,1021,,2019-12-01T18:30:17.584307Z,55,0,0,0,193488.jpg,3.7,0,0,El Ghazi,1.2,False,,a,2,7,384.0,56,209332,8987,161416,3885,0.6,10.2,El Ghazi,1
2,4,250,,,3,122806,-1,1,2,-2,374.2,0,3,2.0,1.5,2,John,2.0,30,3,113.5,31,False,386.4,1530,,,57,0,0,0,122806.jpg,3.5,0,0,McGinn,8.4,False,,a,2,7,375.0,60,1275083,13920,914573,31675,0.4,10.5,McGinn,2
0,0,0,0.0,0.0,0,174597,0,0,-1,1,0.0,0,3,0.0,0.0,0,Andre,0.0,0,0,0.0,32,False,0.0,0,Joined Preston North End on loan until the end of the season on 1/8. - Expected back 01 Jul,2019-08-04T16:30:15.274646Z,49,0,0,0,174597.jpg,0.0,0,0,Green,0.0,False,,n,2,7,0.0,0,271,6,1281,14,0.0,0.0,Green,0
0,0,0,0.0,0.0,0,27770,0,0,0,0,0.0,0,3,0.0,0.0,0,Birkir,0.0,0,0,0.0,33,False,0.0,0,Left Aston Villa by mutual consent on 8/8.,2019-08-08T15:30:15.672945Z,45,0,0,0,27770.jpg,0.0,0,0,Bjarnason,0.0,False,,u,2,7,0.0,0,592,18,7301,70,0.0,0.0,Bjarnason,0
0,0,16,0.0,0.0,0,221239,0,0,-2,2,23.3,0,3,0.0,0.0,0,Keinan,0.0,1,0,8.2,34,False,14.4,74,Hamstring injury - Expected back 26 Dec,2019-10-30T23:30:12.401435Z,43,0,0,0,221239.jpg,1.0,0,0,Davis,0.3,False,,i,2,7,46.0,6,16065,1051,26473,955,0.0,1.4,Davis,0
0,0,21,100.0,100.0,0,40564,0,0,-1,1,24.0,0,3,0.8,0.3,2,Henri,0.8,2,0,3.7,35,False,6.8,105,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.2,0,0,Lansbury,0.5,False,,a,2,7,5.0,7,67968,261,54891,973,0.2,1.6,Lansbury,0
1,0,35,100.0,100.0,2,89274,0,0,-2,2,54.8,0,3,0.2,-0.3,0,José Ignacio,0.2,3,0,13.5,36,False,42.0,259,,2019-10-17T13:00:14.384046Z,58,0,0,0,89274.jpg,2.2,0,0,Peleteiro Romallo,0.1,False,,a,2,7,39.0,13,11535,315,24291,188,0.0,2.2,Jota,0
0,0,275,100.0,100.0,3,21205,0,0,0,0,0.3,0,1,2.4,1.9,1,Tom,2.4,28,0,41.4,94,False,414.8,1440,,2019-11-10T16:00:17.137818Z,45,1,0,0,21205.jpg,2.7,0,54,Heaton,5.3,False,,a,2,7,0.0,43,253653,7133,301360,5100,0.5,9.6,Heaton,0
2,9,217,100.0,100.0,2,169359,0,0,-1,1,230.3,1,2,2.6,2.1,0,Matt,2.6,18,1,52.8,309,False,267.0,903,,2019-12-09T10:30:13.572626Z,44,0,0,0,169359.jpg,3.6,0,0,Targett,1.5,False,,a,2,7,30.0,40,103366,26123,85724,3224,0.6,9.1,Targett,3
1,7,151,100.0,100.0,4,213345,0,0,-3,3,137.8,1,4,1.6,1.1,2,Wesley,1.6,25,4,85.6,428,False,242.0,1442,,2019-10-19T19:00:18.658995Z,57,0,1,0,213345.jpg,3.3,0,0,Moraes,1.7,False,,a,2,7,489.0,56,388164,7681,360732,6837,0.3,9.8,Wesley,2
0,0,3,0.0,0.0,0,79852,0,0,-1,1,0.0,0,1,0.0,0.0,0,Jed,0.0,0,0,0.0,429,False,0.0,7,Achilles injury - Unknown return date,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,i,2,7,0.0,1,1058,18,5687,126,0.0,0.2,Steer,0
1,3,274,0.0,0.0,3,149484,0,0,0,0,60.4,0,2,0.0,0.0,0,Tyrone,2.8,25,1,52.5,445,False,412.0,1372,Hamstring injury - Expected back 26 Dec,2019-12-08T16:00:13.818311Z,45,0,0,0,149484.jpg,2.7,0,0,Mings,3.8,False,,i,2,7,52.0,43,464554,293,355698,41994,0.6,9.6,Mings,3
1,0,84,100.0,100.0,1,199798,0,0,-2,2,22.2,0,2,2.2,1.7,0,Ezri,2.2,11,0,19.1,452,False,147.0,465,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,2.2,0,0,Konsa Ngoyo,0.1,False,,a,2,7,21.0,13,3486,402,4020,303,0.5,3.0,Konsa,0
0,4,201,100.0,100.0,3,108156,0,0,0,0,5.5,1,2,0.4,-0.1,1,Bjorn,0.4,22,0,28.0,455,False,249.4,1131,,2019-11-26T01:30:25.806514Z,45,0,0,0,108156.jpg,2.5,0,0,Engels,0.7,False,,a,2,7,23.0,33,93358,1358,70159,1216,0.1,7.3,Engels,1
2,2,207,100.0,100.0,4,203368,0,0,-1,1,130.1,1,2,2.0,1.5,1,Frédéric,2.0,17,0,43.3,458,False,269.6,1154,,2019-12-01T19:30:19.368861Z,44,0,0,0,203368.jpg,2.9,0,0,Guilbert,0.9,False,,a,2,7,33.0,40,84898,4740,65172,1530,0.5,9.1,Guilbert,5
1,2,109,100.0,100.0,1,148508,0,0,-3,3,123.8,0,3,2.4,1.9,1,Mahmoud Ahmed,2.4,18,3,78.7,465,False,230.6,880,,2019-08-31T16:30:09.941826Z,52,0,0,0,148508.jpg,2.6,1,0,Ibrahim Hassan,1.5,False,,a,2,7,436.0,39,129245,3370,230116,7446,0.5,7.5,Trézéguet,2
0,2,156,,,4,230046,0,0,0,0,66.2,0,3,1.8,1.3,1,Douglas Luiz,1.8,17,2,43.2,470,False,180.6,871,,,45,0,0,0,230046.jpg,2.6,0,0,Soares de Paulo,3.6,False,,a,2,7,184.0,39,548357,3975,380964,11855,0.4,8.7,Douglas Luiz,1
0,0,0,,,0,88175,0,0,-1,1,0.0,0,1,0.0,-0.5,0,Lovre,0.0,0,0,0.0,474,False,0.0,0,,,44,0,0,0,88175.jpg,0.0,0,0,Kalinic,0.1,False,,a,2,7,0.0,0,1275,46,3957,91,0.0,0.0,Kalinic,0
0,0,152,,,1,184704,0,0,-1,1,100.9,0,3,0.8,0.3,2,Marvelous,0.8,20,0,31.2,491,False,188.6,920,,,44,0,0,0,184704.jpg,1.8,0,0,Nakamba,1.0,False,,a,2,7,21.0,20,122741,617,78291,2821,0.2,4.5,Nakamba,2
0,5,242,0.0,0.0,3,56917,0,0,0,0,35.1,2,2,0.0,0.0,0,Steve,2.0,20,1,49.7,58,False,355.2,1260,Wrist Injury - Unknown return date,2019-12-03T21:30:11.928847Z,50,0,0,0,56917.jpg,3.1,0,0,Cook,0.3,False,,i,3,91,105.0,43,34603,24,37743,2277,0.4,8.6,Steve Cook,2
1,5,290,0.0,0.0,3,126184,-1,1,-1,1,64.3,0,2,0.0,0.0,0,Nathan,1.0,21,1,58.6,59,False,353.4,1384,Hamstring injury - Expected back 01 Feb,2019-12-07T17:00:19.171927Z,49,0,0,0,126184.jpg,3.1,0,0,Aké,9.1,False,,i,3,91,169.0,50,503860,316,1059295,109443,0.2,10.0,Aké,1
0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,60,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3163,8,16408,95,0.0,0.7,Daniels,0
0,2,102,100.0,100.0,1,223911,0,0,-2,2,4.2,1,2,1.8,1.3,6,Chris,1.8,11,1,28.7,61,False,162.4,541,,2019-10-04T11:30:13.479244Z,43,0,0,0,223911.jpg,3.1,0,0,Mepham,0.8,False,,a,3,91,120.0,22,87602,2469,101986,512,0.4,5.1,Mepham,0
0,1,57,100.0,100.0,1,15149,0,0,-1,1,23.6,0,2,1.2,0.7,7,Simon,1.2,6,0,14.9,62,False,68.8,278,,2019-11-23T17:00:22.119134Z,44,0,0,0,15149.jpg,1.3,1,0,Francis,0.0,False,,a,3,91,56.0,9,2456,1175,1336,109,0.3,2.0,Francis,0
1,3,163,0.0,0.0,3,54469,0,0,-2,2,74.5,1,2,0.0,0.0,0,Adam,0.6,12,0,27.6,63,False,128.4,837,Ankle injury - Expected back 01 Feb,2019-11-30T15:00:18.860871Z,43,0,0,0,54469.jpg,3.2,0,0,Smith,0.6,False,,i,3,91,73.0,32,58870,36,118617,4764,0.1,7.4,Adam Smith,2
0,0,0,0.0,0.0,0,235530,0,0,-1,1,0.0,0,2,0.0,0.0,0,Lloyd,0.0,0,0,0.0,64,False,0.0,0,Thigh injury - Unknown return date,2019-11-11T23:30:19.870065Z,44,0,0,0,235530.jpg,0.0,0,0,Kelly,0.1,False,,i,3,91,0.0,0,4259,107,7761,287,0.0,0.0,Kelly,0
2,5,253,,,5,171129,1,-1,4,-4,340.6,1,2,3.2,2.7,6,Diego,3.2,16,0,71.4,65,False,321.2,1208,,,44,0,0,0,171129.jpg,3.6,0,0,Rico,15.3,False,,a,3,91,50.0,50,1105002,91398,437381,5302,0.7,11.6,Rico,4
0,0,9,,,0,222434,0,0,-1,1,0.0,0,2,0.0,-0.5,0,Jack,0.0,3,0,1.5,66,False,15.0,55,,,39,0,0,0,222434.jpg,0.0,0,0,Simpson,7.1,False,,a,3,91,0.0,0,250700,16603,310370,9097,0.0,0.0,Simpson,0
3,4,192,25.0,25.0,3,75115,-1,1,-6,6,217.6,1,4,0.4,0.3,0,Callum,1.6,24,5,81.6,67,False,233.4,1373,Hamstring injury - 25% chance of playing,2019-12-07T17:00:19.209039Z,74,0,0,0,75115.jpg,3.9,0,0,Wilson,4.9,False,,d,3,91,369.0,62,737615,273,1576813,23651,0.2,8.4,Callum Wilson,3
3,6,164,75.0,75.0,3,78007,0,0,-4,4,226.0,1,4,0.3,-0.1,2,Joshua,0.4,15,3,76.7,68,False,249.2,1080,Ankle injury - 75% chance of playing,2019-12-14T17:30:22.088522Z,61,0,0,0,78007.jpg,4.0,0,0,King,4.0,False,,d,3,91,291.0,52,606647,2260,1606861,6967,0.1,8.5,King,0
0,0,40,100.0,100.0,1,154566,0,0,-3,3,116.9,0,4,1.2,0.7,1,Dominic,1.2,13,0,48.1,69,False,54.4,766,,2019-11-24T12:00:21.142150Z,52,0,0,0,154566.jpg,1.5,0,0,Solanke,0.3,False,,a,3,91,310.0,22,25032,489,43431,593,0.2,4.2,Solanke,1
0,0,0,0.0,0.0,0,217331,0,0,-2,2,0.0,0,4,0.0,0.0,0,Sam,0.0,0,0,0.0,71,False,0.0,0,Joined Swansea City on loan until the end of the season on 6/8. - Expected back 01 Jul,2019-08-07T20:00:14.104634Z,43,0,0,0,217331.jpg,0.0,0,0,Surridge,0.5,False,,n,3,91,0.0,0,42358,470,71782,906,0.0,0.0,Surridge,0
0,0,0,0.0,0.0,0,40349,0,0,-3,3,0.0,0,1,0.0,0.0,0,Asmir,0.0,0,0,0.0,72,False,0.0,0,Joined Qarabag on loan until January on 2/9. - Expected back 01 Feb,2019-09-02T17:00:12.309749Z,42,0,0,0,40349.jpg,0.0,0,0,Begovic,0.8,False,,n,3,91,0.0,0,11795,41,147254,794,0.0,0.0,Begovic,0
0,0,0,,,0,18726,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Artur,0.0,0,0,0.0,73,False,0.0,0,,,43,0,0,0,18726.jpg,0.0,0,0,Boruc,0.3,False,,a,3,91,0.0,0,6139,103,17739,225,0.0,0.0,Boruc,0
0,0,0,,,0,229600,0,0,-2,2,0.0,0,1,0.0,-0.5,0,Mark,0.0,0,0,0.0,74,False,0.0,0,,,43,0,0,0,229600.jpg,0.0,0,0,Travers,0.2,False,,a,3,91,0.0,0,2473,23,10944,105,0.0,0.0,Travers,0
3,2,160,100.0,100.0,4,90105,0,0,-6,6,308.2,0,3,2.6,2.1,3,Ryan,2.6,18,1,77.6,75,False,202.6,1165,,2019-11-29T10:30:15.625182Z,69,0,0,0,90105.jpg,2.9,0,0,Fraser,3.0,False,,a,3,91,267.0,46,121366,5258,1080594,2949,0.4,6.7,Fraser,2
0,0,0,0.0,0.0,0,111317,0,0,-2,2,0.0,0,3,0.0,0.0,0,David,0.0,0,0,0.0,76,False,0.0,0,Ankle injury - Expected back 22 Feb,2019-07-31T21:00:14.727782Z,63,0,0,0,111317.jpg,0.0,0,0,Brooks,0.1,False,,i,3,91,0.0,0,614,10,18235,63,0.0,0.0,Brooks,0
0,0,0,100.0,0.0,0,56872,0,0,-1,1,0.0,0,3,0.0,0.0,0,Junior,0.0,0,0,0.0,77,False,0.0,0,,2019-06-25T11:30:06.990995Z,59,0,0,0,56872.jpg,0.0,0,0,Stanislas,0.0,False,,a,3,91,0.0,0,316,90,407,23,0.0,0.0,Stanislas,0
0,0,10,,,0,103912,0,0,-4,4,5.4,0,3,0.0,-0.5,0,Jordon,0.0,1,0,1.2,78,False,6.8,48,,,46,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,5907,150,20992,200,0.0,0.4,Ibe,0
1,0,93,100.0,100.0,2,155408,0,0,0,0,89.0,0,3,2.2,1.7,2,Lewis,2.2,8,0,20.3,79,False,83.8,552,,2019-06-25T11:30:07.007116Z,50,0,0,0,155408.jpg,1.9,0,0,Cook,0.0,False,,a,3,91,31.0,21,4222,333,2988,156,0.4,4.2,Lewis Cook,1
