element_type,defender,attacker,points_per_game,ict_index_pg,influence_pg,creativity_pg,threat_pg,bps_pg,form,ep_next,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_atk,opp_ict_index_conceded_pg_def,opp_ict_index_conceded_pg_atk_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_atk,opp_influence_conceded_pg_def,opp_influence_conceded_pg_atk_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_atk,opp_creativity_conceded_pg_def,opp_creativity_conceded_pg_atk_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_atk,opp_threat_conceded_pg_def,opp_threat_conceded_pg_atk_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_atk,opp_bps_conceded_pg_def,opp_bps_conceded_pg_atk_last5,opp_bps_conceded_pg_def_last5,next_points
2,1,0,1.0,4.4,13.2,22.4,8.0,11.0,1.0,2.3,1.0,4.4,11.0,13.2,22.4,8.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,-1
3,0,1,10.0,5.9,42.0,0.2,17.0,30.0,10.0,0.1,10.0,5.9,30.0,42.0,0.2,17.0,5,0,2.0,0.0,2.0,0.0,12.0,6.0,12.0,6.0,14.6,10.1,14.6,10.1,44.4,65.0,44.4,65.0,31.0,33.8,31.0,33.8,75.0,2.0,75.0,2.0,42.0,53.0,42.0,53.0,0
1,1,0,2.0,1.1,10.8,0.0,0.0,10.0,2.0,4.0,2.0,1.1,10.0,10.8,0.0,0.0,4,0,1.0,0.0,1.0,0.0,9.0,11.0,9.0,11.0,14.7,23.2,14.7,23.2,32.0,137.8,32.0,137.8,47.1,33.6,47.1,33.6,67.0,59.0,67.0,59.0,44.0,66.0,44.0,66.0,1
1,1,0,6.0,1.9,19.0,0.0,0.0,25.0,6.0,3.6,6.0,1.9,25.0,19.0,0.0,0.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,1
4,0,1,2.0,4.9,7.4,3.2,38.0,7.0,2.0,3.1,2.0,4.9,7.0,7.4,3.2,38.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,19
3,0,1,2.0,5.2,13.4,7.0,32.0,11.0,2.0,0.6,2.0,5.2,11.0,13.4,7.0,32.0,5,0,2.0,2.0,2.0,2.0,23.0,8.0,23.0,8.0,36.2,12.0,36.2,12.0,136.2,100.4,136.2,100.4,78.1,17.0,78.1,17.0,147.0,2.0,147.0,2.0,96.0,77.0,96.0,77.0,2
3,0,1,2.0,2.5,19.8,1.3,4.0,10.0,2.0,2.1,2.0,2.5,10.0,19.8,1.3,4.0,2,0,0.0,2.0,0.0,2.0,28.0,43.0,28.0,43.0,59.3,29.1,59.3,29.1,137.2,116.2,137.2,116.2,201.3,103.8,201.3,103.8,253.0,71.0,253.0,71.0,116.0,155.0,116.0,155.0,-1
3,0,1,3.0,4.6,22.6,12.9,10.0,17.0,3.0,2.1,3.0,4.6,17.0,22.6,12.9,10.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,2
2,1,0,1.0,2.1,18.0,0.9,2.0,12.0,1.0,1.4,1.0,2.1,12.0,18.0,0.9,2.0,2,0,1.0,2.0,1.0,2.0,27.0,11.0,27.0,11.0,35.3,15.6,35.3,15.6,104.8,122.6,104.8,122.6,113.3,17.9,113.3,17.9,134.0,14.0,134.0,14.0,92.0,77.0,92.0,77.0,6
3,0,1,10.0,6.7,42.4,15.3,9.0,34.0,10.0,1.1,10.0,6.7,34.0,42.4,15.3,9.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,2
2,1,0,7.0,8.6,16.4,50.9,19.0,31.0,7.0,3.0,7.0,8.6,31.0,16.4,50.9,19.0,3,1,4.0,1.0,4.0,1.0,24.0,0.0,24.0,0.0,27.0,18.6,27.0,18.6,104.4,100.6,104.4,100.6,87.3,46.6,87.3,46.6,80.0,38.0,80.0,38.0,84.0,63.0,84.0,63.0,7
2,1,0,1.0,1.9,18.4,0.4,0.0,11.0,1.0,1.4,1.0,1.9,11.0,18.4,0.4,0.0,2,0,1.0,2.0,1.0,2.0,27.0,11.0,27.0,11.0,35.3,15.6,35.3,15.6,104.8,122.6,104.8,122.6,113.3,17.9,113.3,17.9,134.0,14.0,134.0,14.0,92.0,77.0,92.0,77.0,6
2,1,0,1.0,2.9,19.2,3.3,6.0,12.0,1.0,1.4,1.0,2.9,12.0,19.2,3.3,6.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,-1
2,1,0,7.0,3.7,37.0,0.1,0.0,29.0,7.0,0.4,7.0,3.7,29.0,37.0,0.1,0.0,5,0,2.0,0.0,2.0,0.0,12.0,6.0,12.0,6.0,14.6,10.1,14.6,10.1,44.4,65.0,44.4,65.0,31.0,33.8,31.0,33.8,75.0,2.0,75.0,2.0,42.0,53.0,42.0,53.0,-1
3,0,1,1.0,2.7,0.0,2.1,26.0,1.0,1.0,2.1,1.0,2.7,1.0,0.0,2.1,26.0,2,0,2.0,2.0,2.0,2.0,25.0,13.0,25.0,13.0,31.9,20.8,31.9,20.8,119.8,110.0,119.8,110.0,110.6,53.3,110.6,53.3,89.0,44.0,89.0,44.0,100.0,89.0,100.0,89.0,0
2,1,0,4.0,3.5,20.2,14.8,0.0,22.0,4.0,1.4,4.0,3.5,22.0,20.2,14.8,0.0,3,1,1.0,2.0,1.0,2.0,34.0,11.0,34.0,11.0,54.0,12.4,54.0,12.4,165.8,98.0,165.8,98.0,188.9,3.3,188.9,3.3,184.0,23.0,184.0,23.0,129.0,58.0,129.0,58.0,6
1,1,0,1.0,1.0,10.2,0.0,0.0,11.0,1.0,1.7,1.0,1.0,11.0,10.2,0.0,0.0,2,0,1.0,2.0,1.0,2.0,27.0,11.0,27.0,11.0,35.3,15.6,35.3,15.6,104.8,122.6,104.8,122.6,113.3,17.9,113.3,17.9,134.0,14.0,134.0,14.0,92.0,77.0,92.0,77.0,6
3,0,1,2.0,3.1,9.6,4.0,17.0,16.0,2.0,2.0,2.0,3.1,16.0,9.6,4.0,17.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,2
2,1,0,2.0,3.0,25.4,0.3,4.0,19.0,2.0,1.4,2.0,3.0,19.0,25.4,0.3,4.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,1
2,1,0,7.0,2.7,24.2,0.6,2.0,26.0,7.0,2.8,7.0,2.7,26.0,24.2,0.6,2.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,1
3,0,1,6.0,4.5,1.8,7.6,36.0,10.0,6.0,3.2,6.0,4.5,10.0,1.8,7.6,36.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,2
3,0,1,2.0,4.4,3.0,19.9,21.0,7.0,2.0,2.4,2.0,4.4,7.0,3.0,19.9,21.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,0
4,0,1,1.0,4.7,1.0,12.5,33.0,0.0,1.0,2.2,1.0,4.7,0.0,1.0,12.5,33.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,6
1,1,0,2.0,2.4,24.0,0.0,0.0,17.0,2.0,3.6,2.0,2.4,17.0,24.0,0.0,0.0,2,1,2.0,2.0,2.0,2.0,31.0,5.0,31.0,5.0,44.3,12.3,44.3,12.3,131.8,80.4,131.8,80.4,117.2,31.3,117.2,31.3,198.0,12.0,198.0,12.0,109.0,59.0,109.0,59.0,15
2,1,0,1.0,1.4,9.2,1.5,3.0,8.0,1.0,2.3,1.0,1.4,8.0,9.2,1.5,3.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,2
3,0,1,2.0,7.6,13.6,30.4,32.0,16.0,2.0,1.4,2.0,7.6,16.0,13.6,30.4,32.0,5,0,2.0,2.0,2.0,2.0,23.0,8.0,23.0,8.0,36.2,12.0,36.2,12.0,136.2,100.4,136.2,100.4,78.1,17.0,78.1,17.0,147.0,2.0,147.0,2.0,96.0,77.0,96.0,77.0,7
4,0,1,2.0,5.1,11.8,15.8,23.0,13.0,2.0,1.3,2.0,5.1,13.0,11.8,15.8,23.0,3,1,1.0,2.0,1.0,2.0,34.0,11.0,34.0,11.0,54.0,12.4,54.0,12.4,165.8,98.0,165.8,98.0,188.9,3.3,188.9,3.3,184.0,23.0,184.0,23.0,129.0,58.0,129.0,58.0,6
2,1,0,1.0,2.6,11.0,14.6,0.0,9.0,1.0,2.4,1.0,2.6,9.0,11.0,14.6,0.0,2,0,0.0,2.0,0.0,2.0,28.0,43.0,28.0,43.0,59.3,29.1,59.3,29.1,137.2,116.2,137.2,116.2,201.3,103.8,201.3,103.8,253.0,71.0,253.0,71.0,116.0,155.0,116.0,155.0,2
3,0,1,6.0,8.7,24.4,43.0,20.0,24.0,6.0,5.2,6.0,8.7,24.0,24.4,43.0,20.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,14
2,1,0,2.0,2.4,8.0,2.7,13.0,11.0,2.0,2.3,2.0,2.4,11.0,8.0,2.7,13.0,4,0,1.0,0.0,1.0,0.0,9.0,11.0,9.0,11.0,14.7,23.2,14.7,23.2,32.0,137.8,32.0,137.8,47.1,33.6,47.1,33.6,67.0,59.0,67.0,59.0,44.0,66.0,44.0,66.0,1
3,0,1,5.0,4.7,22.6,12.2,12.0,16.0,5.0,2.1,5.0,4.7,16.0,22.6,12.2,12.0,2,1,2.0,1.0,2.0,1.0,25.0,4.0,25.0,4.0,47.9,14.9,47.9,14.9,160.2,89.8,160.2,89.8,157.8,42.3,157.8,42.3,161.0,17.0,161.0,17.0,120.0,75.0,120.0,75.0,2
2,1,0,1.0,1.6,14.8,0.7,0.0,13.0,1.0,1.4,1.0,1.6,13.0,14.8,0.7,0.0,2,0,1.0,2.0,1.0,2.0,27.0,11.0,27.0,11.0,35.3,15.6,35.3,15.6,104.8,122.6,104.8,122.6,113.3,17.9,113.3,17.9,134.0,14.0,134.0,14.0,92.0,77.0,92.0,77.0,6
2,1,0,2.0,3.5,15.2,15.8,4.0,13.0,2.0,1.8,2.0,3.5,13.0,15.2,15.8,4.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,0
2,1,0,7.0,7.1,19.8,41.4,10.0,32.0,7.0,2.3,7.0,7.1,32.0,19.8,41.4,10.0,2,0,2.0,1.0,2.0,1.0,13.0,3.0,13.0,3.0,32.2,24.9,32.2,24.9,54.4,78.0,54.4,78.0,133.1,62.2,133.1,62.2,136.0,109.0,136.0,109.0,58.0,54.0,58.0,54.0,7
3,0,1,2.0,4.7,19.8,26.9,0.0,16.0,2.0,2.0,2.0,4.7,16.0,19.8,26.9,0.0,4,0,1.0,0.0,1.0,0.0,9.0,11.0,9.0,11.0,14.7,23.2,14.7,23.2,32.0,137.8,32.0,137.8,47.1,33.6,47.1,33.6,67.0,59.0,67.0,59.0,44.0,66.0,44.0,66.0,10
4,0,1,6.0,5.8,35.0,5.8,17.0,27.0,6.0,0.0,6.0,5.8,27.0,35.0,5.8,17.0,5,0,2.0,0.0,2.0,0.0,12.0,6.0,12.0,6.0,14.6,10.1,14.6,10.1,44.4,65.0,44.4,65.0,31.0,33.8,31.0,33.8,75.0,2.0,75.0,2.0,42.0,53.0,42.0,53.0,2
3,0,1,1.0,6.9,8.0,40.9,20.0,7.0,1.0,2.3,1.0,6.9,7.0,8.0,40.9,20.0,3,1,2.0,0.0,2.0,0.0,8.0,5.0,8.0,5.0,4.0,15.0,4.0,15.0,23.0,124.4,23.0,124.4,3.7,19.7,3.7,19.7,14.0,6.0,14.0,6.0,26.0,64.0,26.0,64.0,3
3,0,1,1.0,4.0,13.0,17.5,9.0,6.0,1.0,1.5,1.0,4.0,6.0,13.0,17.5,9.0,2,0,1.0,2.0,1.0,2.0,27.0,11.0,27.0,11.0,35.3,15.6,35.3,15.6,104.8,122.6,104.8,122.6,113.3,17.9,113.3,17.9,134.0,14.0,134.0,14.0,92.0,77.0,92.0,77.0,3
3,0,1,6.0,12.4,34.8,78.8,10.0,25.0,6.0,1.7,6.0,12.4,25.0,34.8,78.8,10.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,4
3,0,1,2.0,4.5,11.8,17.1,16.0,13.0,2.0,1.8,2.0,4.5,13.0,11.8,17.1,16.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,2
3,0,1,2.0,1.3,11.2,2.1,0.0,14.0,2.0,1.5,2.0,1.3,14.0,11.2,2.1,0.0,3,1,1.0,2.0,1.0,2.0,34.0,11.0,34.0,11.0,54.0,12.4,54.0,12.4,165.8,98.0,165.8,98.0,188.9,3.3,188.9,3.3,184.0,23.0,184.0,23.0,129.0,58.0,129.0,58.0,3
2,1,0,1.0,0.4,1.8,2.2,0.0,8.0,1.0,1.8,1.0,0.4,8.0,1.8,2.2,0.0,3,1,1.0,2.0,1.0,2.0,34.0,11.0,34.0,11.0,54.0,12.4,54.0,12.4,165.8,98.0,165.8,98.0,188.9,3.3,188.9,3.3,184.0,23.0,184.0,23.0,129.0,58.0,129.0,58.0,6
2,1,0,2.0,2.6,20.2,1.3,4.0,10.0,2.0,1.4,2.0,2.6,10.0,20.2,1.3,4.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,6
2,1,0,2.0,2.6,23.0,0.5,2.0,16.0,2.0,1.4,2.0,2.6,16.0,23.0,0.5,2.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,1
1,1,0,1.0,0.1,1.2,0.0,0.0,5.0,1.0,2.7,1.0,0.1,5.0,1.2,0.0,0.0,2,0,0.0,2.0,0.0,2.0,28.0,43.0,28.0,43.0,59.3,29.1,59.3,29.1,137.2,116.2,137.2,116.2,201.3,103.8,201.3,103.8,253.0,71.0,253.0,71.0,116.0,155.0,116.0,155.0,3
3,0,1,2.0,6.6,24.8,36.8,4.0,17.0,2.0,1.6,2.0,6.6,17.0,24.8,36.8,4.0,3,1,2.0,0.0,2.0,0.0,8.0,5.0,8.0,5.0,4.0,15.0,4.0,15.0,23.0,124.4,23.0,124.4,3.7,19.7,3.7,19.7,14.0,6.0,14.0,6.0,26.0,64.0,26.0,64.0,3
3,0,1,2.0,5.4,10.8,35.0,8.0,14.0,2.0,3.7,2.0,5.4,14.0,10.8,35.0,8.0,2,0,2.0,2.0,2.0,2.0,25.0,13.0,25.0,13.0,31.9,20.8,31.9,20.8,119.8,110.0,119.8,110.0,110.6,53.3,110.6,53.3,89.0,44.0,89.0,44.0,100.0,89.0,100.0,89.0,1
3,0,1,2.0,7.4,16.4,37.3,20.0,5.0,2.0,1.0,2.0,7.4,5.0,16.4,37.3,20.0,5,0,2.0,2.0,2.0,2.0,23.0,8.0,23.0,8.0,36.2,12.0,36.2,12.0,136.2,100.4,136.2,100.4,78.1,17.0,78.1,17.0,147.0,2.0,147.0,2.0,96.0,77.0,96.0,77.0,2
4,0,1,1.0,3.6,4.6,11.5,20.0,3.0,1.0,4.1,1.0,3.6,3.0,4.6,11.5,20.0,2,0,2.0,2.0,2.0,2.0,25.0,13.0,25.0,13.0,31.9,20.8,31.9,20.8,119.8,110.0,119.8,110.0,110.6,53.3,110.6,53.3,89.0,44.0,89.0,44.0,100.0,89.0,100.0,89.0,2
3,0,1,1.0,1.8,6.2,11.4,0.0,9.0,1.0,1.1,1.0,1.8,9.0,6.2,11.4,0.0,3,1,1.0,2.0,1.0,2.0,34.0,11.0,34.0,11.0,54.0,12.4,54.0,12.4,165.8,98.0,165.8,98.0,188.9,3.3,188.9,3.3,184.0,23.0,184.0,23.0,129.0,58.0,129.0,58.0,14
2,1,0,1.0,2.5,10.8,13.3,1.0,16.0,1.0,1.4,1.0,2.5,16.0,10.8,13.3,1.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,1
3,0,1,2.0,3.6,8.2,25.8,2.0,11.0,2.0,2.5,2.0,3.6,11.0,8.2,25.8,2.0,2,0,0.0,2.0,0.0,2.0,28.0,43.0,28.0,43.0,59.3,29.1,59.3,29.1,137.2,116.2,137.2,116.2,201.3,103.8,201.3,103.8,253.0,71.0,253.0,71.0,116.0,155.0,116.0,155.0,2
2,1,0,1.0,3.0,13.4,16.4,0.0,12.0,1.0,1.4,1.0,3.0,12.0,13.4,16.4,0.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,3
2,1,0,7.0,3.9,15.4,18.9,5.0,27.0,7.0,5.2,7.0,3.9,27.0,15.4,18.9,5.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,11
3,0,1,4.0,6.1,36.2,24.0,1.0,25.0,4.0,2.5,4.0,6.1,25.0,36.2,24.0,1.0,2,1,2.0,2.0,2.0,2.0,31.0,5.0,31.0,5.0,44.3,12.3,44.3,12.3,131.8,80.4,131.8,80.4,117.2,31.3,117.2,31.3,198.0,12.0,198.0,12.0,109.0,59.0,109.0,59.0,2
4,0,1,1.0,1.6,2.0,11.8,2.0,3.0,1.0,2.4,1.0,1.6,3.0,2.0,11.8,2.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,11
3,0,1,3.0,3.5,3.4,8.3,23.0,9.0,3.0,2.8,3.0,3.5,9.0,3.4,8.3,23.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,2
4,0,1,5.0,4.1,26.4,10.8,4.0,18.0,5.0,2.7,5.0,4.1,18.0,26.4,10.8,4.0,4,0,2.0,0.0,2.0,0.0,15.0,2.0,15.0,2.0,33.6,12.7,33.6,12.7,61.0,90.0,61.0,90.0,101.5,29.6,101.5,29.6,174.0,6.0,174.0,6.0,59.0,62.0,59.0,62.0,2
2,1,0,8.0,2.2,22.2,0.1,0.0,30.0,8.0,2.4,8.0,2.2,30.0,22.2,0.1,0.0,3,1,2.0,2.0,2.0,2.0,25.0,9.0,25.0,9.0,27.6,8.0,27.6,8.0,131.4,62.4,131.4,62.4,82.2,17.5,82.2,17.5,62.0,0.0,62.0,0.0,109.0,65.0,109.0,65.0,-1
2,1,0,1.0,3.5,12.2,20.9,2.0,13.0,1.0,5.0,1.0,3.5,13.0,12.2,20.9,2.0,2,1,0.0,2.0,0.0,2.0,26.0,39.0,26.0,39.0,31.4,20.1,31.4,20.1,92.2,142.8,92.2,142.8,72.5,36.2,72.5,36.2,148.0,23.0,148.0,23.0,85.0,147.0,85.0,147.0,3
2,1,0,7.0,3.1,26.2,0.6,4.0,26.0,7.0,3.8,7.0,3.1,26.0,26.2,0.6,4.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,6
1,1,0,7.0,1.4,14.4,0.0,0.0,26.0,7.0,5.5,7.0,1.4,26.0,14.4,0.0,0.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,6
3,0,1,2.0,3.8,13.8,22.1,2.0,16.0,2.0,2.0,2.0,3.8,16.0,13.8,22.1,2.0,2,0,0.0,2.0,0.0,2.0,25.0,36.0,25.0,36.0,20.6,16.4,20.6,16.4,115.0,129.0,115.0,129.0,9.5,26.2,9.5,26.2,81.0,8.0,81.0,8.0,80.0,131.0,80.0,131.0,2
2,1,0,2.0,2.6,25.4,0.8,0.0,15.0,2.0,1.9,2.0,2.6,15.0,25.4,0.8,0.0,3,1,2.0,0.0,2.0,0.0,8.0,5.0,8.0,5.0,4.0,15.0,4.0,15.0,23.0,124.4,23.0,124.4,3.7,19.7,3.7,19.7,14.0,6.0,14.0,6.0,26.0,64.0,26.0,64.0,8
3,0,1,3.0,7.1,21.2,46.5,3.0,17.0,3.0,2.2,3.0,7.1,17.0,21.2,46.5,3.0,2,0,2.0,1.0,2.0,1.0,13.0,3.0,13.0,3.0,32.2,24.9,32.2,24.9,54.4,78.0,54.4,78.0,133.1,62.2,133.1,62.2,136.0,109.0,136.0,109.0,58.0,54.0,58.0,54.0,3
3,0,1,2.0,4.3,7.0,24.0,12.0,13.0,2.0,3.1,2.0,4.3,13.0,7.0,24.0,12.0,2,0,2.0,2.0,2.0,2.0,25.0,13.0,25.0,13.0,31.9,20.8,31.9,20.8,119.8,110.0,119.8,110.0,110.6,53.3,110.6,53.3,89.0,44.0,89.0,44.0,100.0,89.0,100.0,89.0,1
3,0,1,2.0,2.4,12.0,4.3,8.0,17.0,2.0,1.5,2.0,2.4,17.0,12.0,4.3,8.0,2,1,2.0,1.0,2.0,1.0,25.0,4.0,25.0,4.0,47.9,14.9,47.9,14.9,160.2,89.8,160.2,89.8,157.8,42.3,157.8,42.3,161.0,17.0,161.0,17.0,120.0,75.0,120.0,75.0,2
3,0,1,2.0,4.1,12.2,11.8,17.0,15.0,2.0,1.1,2.0,4.1,15.0,12.2,11.8,17.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,2
3,0,1,1.0,2.0,16.4,4.0,0.0,19.0,1.0,2.0,1.0,2.0,19.0,16.4,4.0,0.0,4,0,1.0,0.0,1.0,0.0,9.0,11.0,9.0,11.0,14.7,23.2,14.7,23.2,32.0,137.8,32.0,137.8,47.1,33.6,47.1,33.6,67.0,59.0,67.0,59.0,44.0,66.0,44.0,66.0,2
3,0,1,2.0,1.4,5.6,3.8,5.0,8.0,2.0,1.6,2.0,1.4,8.0,5.6,3.8,5.0,2,1,0.0,1.0,0.0,1.0,26.0,42.0,26.0,42.0,36.7,26.3,36.7,26.3,98.6,116.8,98.6,116.8,90.6,105.6,90.6,105.6,177.0,40.0,177.0,40.0,69.0,175.0,69.0,175.0,2
3,0,1,1.0,2.4,11.0,12.0,1.0,7.0,1.0,1.1,1.0,2.4,7.0,11.0,12.0,1.0,2,0,1.0,4.0,1.0,4.0,24.0,33.0,24.0,33.0,45.4,34.5,45.4,34.5,159.8,168.4,159.8,168.4,155.9,54.3,155.9,54.3,138.0,122.0,138.0,122.0,112.0,123.0,112.0,123.0,2
2,1,0,1.0,0.4,4.0,0.0,0.0,6.0,1.0,2.4,1.0,0.4,6.0,4.0,0.0,0.0,2,0,2.0,2.0,2.0,2.0,25.0,13.0,25.0,13.0,31.9,20.8,31.9,20.8,119.8,110.0,119.8,110.0,110.6,53.3,110.6,53.3,89.0,44.0,89.0,44.0,100.0,89.0,100.0,89.0,1
2,1,0,6.0,2.0,16.6,1.4,2.0,25.0,6.0,4.5,6.0,2.0,25.0,16.6,1.4,2.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,6
3,0,1,3.0,5.1,10.8,30.4,10.0,19.0,3.0,4.2,3.0,5.1,19.0,10.8,30.4,10.0,2,1,2.0,0.0,2.0,0.0,12.0,5.0,12.0,5.0,29.5,12.3,29.5,12.3,48.8,65.6,48.8,65.6,125.6,36.2,125.6,36.2,120.0,21.0,120.0,21.0,63.0,60.0,63.0,60.0,9
