id,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,last_opponent,defender,attacker,minutes_last_game,games_injured,games_dropped,games_played,games_started,nail,games_played_last5,minutes_last5,minutes_pg_last5,games_injured_last5,games_dropped_last5,games_started_last5,nail_last5,ict_index_pg,bps_pg,influence_pg,creativity_pg,threat_pg,points_pg_last5,ict_index_pg_last5,bps_pg_last5,influence_pg_last5,creativity_pg_last5,threat_pg_last5,fixture_difficulty,opponent,is_home,opp_GS_pg,opp_GA_pg,opp_GS_last5_pg,opp_GA_last5_pg,opp_total_points_conceded_pg_atk,opp_ict_index_conceded_pg_atk,opp_influence_conceded_pg_atk,opp_creativity_conceded_pg_atk,opp_threat_conceded_pg_atk,opp_bps_conceded_pg_atk,opp_total_points_conceded_pg_def,opp_ict_index_conceded_pg_def,opp_influence_conceded_pg_def,opp_creativity_conceded_pg_def,opp_threat_conceded_pg_def,opp_bps_conceded_pg_def,opp_total_points_conceded_pg_atk_last5,opp_ict_index_conceded_pg_atk_last5,opp_influence_conceded_pg_atk_last5,opp_creativity_conceded_pg_atk_last5,opp_threat_conceded_pg_atk_last5,opp_bps_conceded_pg_atk_last5,opp_total_points_conceded_pg_def_last5,opp_ict_index_conceded_pg_def_last5,opp_influence_conceded_pg_def_last5,opp_creativity_conceded_pg_def_last5,opp_threat_conceded_pg_def_last5,opp_bps_conceded_pg_def_last5
1,100.0,100.0,80201,0,0,-5,5,0,1,1.0,0.0,0,Bernd,0.0,False,0,2022-02-11T08:00:15.144286Z,45,80201.jpg,1.3,Leno,0.8,False,0.0,a,1,3,4,64247,198,189369,335,0.0,0.9,Leno,270,0,0,0,9,0,0,0,0,0,9,0,48,79.0,0.0,0.0,7.9,365,29,599,69,579,60,421,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,19.0,3.0,3.0,0.14,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.63,16.0,26.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
26,100.0,100.0,444145,0,0,-2,2,1,3,1.7,0.0,0,Gabriel Teodoro,0.7,False,0,2022-02-10T23:30:16.705628Z,53,444145.jpg,3.9,Martinelli Silva,2.5,False,0.0,a,1,3,62,1084036,14042,877058,14524,0.1,11.7,Martinelli,1005,4,3,6,10,0,0,0,1,1,0,3,179,250.0,264.8,396.0,91.1,204,79,105,70,62,36,94,55,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,2.0,13.0,16.0,12.0,0.48,3.0,228.0,76.0,1.0,1.0,3.0,0.75,5.69,11.19,15.62,16.55,24.75,1.67,4.93,1.67,4.13,21.1,24.33,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
27,0.0,0.0,462424,0,0,0,0,0,2,0.0,0.0,0,William,0.0,False,Joined Marseille on loan for 2021/22. - Expected back 23 May,2021-07-15T17:30:06.383244Z,45,462424.jpg,0.0,Saliba,0.0,False,0.0,u,1,3,0,0,0,184,0,0.0,0.0,Saliba,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,654,238,648,238,634,236,655,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
67,100.0,100.0,198869,0,0,0,0,0,2,4.7,0.0,0,Ben,3.7,False,0,2021-10-26T22:00:11.817982Z,45,198869.jpg,4.0,White,12.8,False,0.0,a,1,3,87,1322445,33824,2014417,30444,0.8,19.3,White,1980,0,0,11,20,0,0,0,1,0,0,7,415,414.2,157.1,102.0,67.3,82,32,176,42,250,66,167,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,1.0,5.0,22.0,21.0,0.81,4.0,360.0,90.0,0.0,2.0,3.0,0.6,3.06,18.86,18.83,7.14,4.64,4.75,4.8,18.75,18.95,16.22,13.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
466,100.0,0.0,437626,0,0,-2,2,1,2,1.3,0.0,0,Nuno,0.3,False,0,0,43,437626.jpg,2.3,Varela Tavares,0.4,False,0.0,a,1,3,32,104544,146,108092,654,0.1,7.4,Tavares,620,0,1,3,10,0,0,0,1,0,0,2,132,114.2,104.3,122.0,34.1,341,131,226,60,215,54,296,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,21.0,14.0,6.0,0.22,1.0,1.0,1.0,0.0,5.0,0.0,0.0,2.44,9.43,8.16,7.45,8.71,1.0,1.4,4.0,3.4,10.2,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
478,100.0,100.0,437742,0,0,-2,2,0,3,1.0,0.0,0,Albert,0.0,False,0,2021-12-18T22:30:10.850943Z,48,437742.jpg,1.9,Sambi Lokonga,0.1,False,0.0,a,1,3,26,21421,16,32960,88,0.0,5.4,Sambi Lokonga,906,0,0,7,8,0,0,0,4,0,0,0,141,152.8,194.8,75.0,42.4,293,122,154,94,283,145,256,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1.0,16.0,14.0,10.0,0.38,1.0,90.0,90.0,0.0,4.0,1.0,0.2,3.03,10.07,10.91,13.91,5.36,3.0,3.6,14.0,12.6,15.0,8.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
530,0.0,0.0,232223,0,0,-3,3,0,4,0.0,0.0,0,Folarin,0.0,False,Joined Middlesbrough on loan until the end of the season,2022-01-10T00:00:13.526321Z,47,232223.jpg,1.0,Balogun,0.3,False,0.0,u,1,3,2,62383,0,80220,249,0.0,0.4,Balogun,69,0,0,0,1,0,0,0,0,0,0,0,2,4.2,3.7,17.0,1.9,475,57,431,59,385,58,470,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,7.0,19.0,2.0,1.0,0.05,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.95,1.0,2.1,1.85,8.5,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
531,0.0,0.0,200641,0,0,0,0,0,3,0.0,0.0,0,Reiss,0.0,False,Joined Feyenoord on a season-long loan - Expected back 01 Jul,2021-08-31T17:00:07.058892Z,50,200641.jpg,1.0,Nelson,0.0,False,0.0,u,1,3,1,468,0,1066,1,0.0,0.2,Nelson,19,0,0,0,1,0,0,0,0,0,0,0,4,4.0,11.6,20.0,3.6,477,206,406,198,375,183,445,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
532,0.0,0.0,463748,0,0,0,0,0,1,0.0,0.0,0,Karl,0.0,False,Joined Reading on loan until the end of the season - Expected back 01 Jul,2022-01-24T22:30:12.592957Z,40,463748.jpg,0.0,Hein,0.4,False,0.0,u,1,3,0,50944,0,40362,591,0.0,0.0,Hein,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,553,66,539,45,502,32,557,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
25,0.0,0.0,242166,0,0,0,0,0,3,0.0,0.0,0,Mattéo,0.0,False,Season long loan to Marseille,2021-07-08T07:32:22.717852Z,45,242166.jpg,0.0,Guendouzi,0.0,False,0.0,u,1,3,0,0,0,127,0,0.0,0.0,Guendouzi,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,635,246,630,245,614,243,637,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,18,0,0.9,1.7,0.4,2.0,27.4,39.0,126.6,116.3,147.6,102.5,22.6,19.0,106.0,46.9,36.6,103.6,36.6,47.1,147.2,156.9,167.8,129.6,43.0,29.3,166.4,87.6,38.4,177.6
